territory_id,datum,year,month,hcp_tier,rep_tenure,calls,samples_dropped,digital_touches,competitor_share,market_access,seasonality_idx,base_rx,rx_volume
TER_142,2017-08-31,2017,8,3,9,5,7,4,0.258,6,0.896,408.17,423.17
TER_142,2017-09-30,2017,9,3,9,11,14,8,0.821,6,0.88,408.17,395.62
TER_142,2017-10-31,2017,10,3,9,12,16,8,0.828,6,0.896,408.17,423.04
TER_142,2017-11-30,2017,11,3,9,11,11,5,0.354,6,0.94,408.17,512.23
TER_142,2017-12-31,2017,12,3,9,8,14,4,0.468,6,1.0,408.17,444.81
TER_142,2018-01-31,2018,1,3,9,9,12,8,0.715,6,1.06,408.17,403.18
TER_142,2018-02-28,2018,2,3,9,10,14,3,0.315,6,1.104,408.17,528.25
TER_142,2018-03-31,2018,3,3,9,17,24,14,0.59,6,1.12,408.17,675.71
TER_142,2018-04-30,2018,4,3,9,17,24,11,0.553,6,1.104,408.17,708.27
TER_142,2018-05-31,2018,5,3,9,7,9,5,0.544,6,1.06,408.17,434.51
TER_142,2018-06-30,2018,6,3,9,8,11,4,0.112,6,1.0,408.17,541.55
TER_142,2018-07-31,2018,7,3,9,8,10,7,0.479,6,0.94,408.17,418.32
TER_142,2018-08-31,2018,8,3,9,16,22,10,0.379,6,0.896,408.17,643.77
TER_142,2018-09-30,2018,9,3,9,9,13,8,0.1,6,0.88,408.17,593.69
TER_142,2018-10-31,2018,10,3,9,5,4,3,0.274,6,0.896,408.17,413.74
TER_142,2018-11-30,2018,11,3,9,11,21,6,0.354,6,0.94,408.17,572.31
TER_142,2018-12-31,2018,12,3,9,15,20,13,0.558,6,1.0,408.17,622.04
TER_142,2019-01-31,2019,1,3,9,13,18,10,0.323,6,1.06,408.17,587.92
TER_142,2019-02-28,2019,2,3,9,13,21,8,0.475,6,1.104,408.17,596.15
TER_142,2019-03-31,2019,3,3,9,8,10,8,0.26,6,1.12,408.17,530.85
TER_142,2019-04-30,2019,4,3,9,7,11,1,0.85,6,1.104,408.17,297.53
TER_142,2019-05-31,2019,5,3,9,11,16,4,0.234,6,1.06,408.17,558.19
TER_142,2019-06-30,2019,6,3,9,15,21,8,0.408,6,1.0,408.17,643.8
TER_142,2019-07-31,2019,7,3,9,13,19,7,0.1,6,0.94,408.17,652.34
TER_142,2019-08-31,2019,8,3,9,10,17,7,0.138,6,0.896,408.17,576.6
TER_142,2019-09-30,2019,9,3,9,10,15,8,0.148,6,0.88,408.17,600.92
TER_142,2019-10-31,2019,10,3,9,7,8,4,0.525,6,0.896,408.17,333.85
TER_143,2014-01-31,2014,1,2,3,10,16,9,0.561,9,1.06,804.56,596.64
TER_143,2014-02-28,2014,2,2,3,6,7,0,0.245,9,1.104,804.56,536.28
TER_143,2014-03-31,2014,3,2,3,8,12,5,0.584,9,1.12,804.56,511.94
TER_143,2014-04-30,2014,4,2,3,6,11,3,0.603,9,1.104,804.56,492.9
TER_143,2014-05-31,2014,5,2,3,6,7,6,0.311,9,1.06,804.56,562.62
TER_143,2014-06-30,2014,6,2,3,6,10,5,0.229,9,1.0,804.56,595.73
TER_143,2014-07-31,2014,7,2,3,4,5,3,0.698,9,0.94,804.56,327.3
TER_143,2014-08-31,2014,8,2,3,5,9,2,0.153,9,0.896,804.56,617.87
TER_143,2014-09-30,2014,9,2,3,4,5,2,0.392,9,0.88,804.56,461.09
TER_143,2014-10-31,2014,10,2,3,2,5,0,0.242,9,0.896,804.56,454.14
TER_143,2014-11-30,2014,11,2,3,9,13,8,0.372,9,0.94,804.56,625.72
TER_143,2014-12-31,2014,12,2,3,10,16,7,0.24,9,1.0,804.56,705.78
TER_143,2015-01-31,2015,1,2,3,10,13,4,0.479,9,1.06,804.56,588.15
TER_143,2015-02-28,2015,2,2,3,7,6,5,0.251,9,1.104,804.56,536.83
TER_143,2015-03-31,2015,3,2,3,9,14,3,0.731,9,1.12,804.56,537.98
TER_143,2015-04-30,2015,4,2,3,5,8,2,0.407,9,1.104,804.56,482.39
TER_143,2015-05-31,2015,5,2,3,9,15,7,0.566,9,1.06,804.56,585.21
TER_143,2015-06-30,2015,6,2,3,9,11,6,0.19,9,1.0,804.56,650.01
TER_143,2015-07-31,2015,7,2,3,7,8,4,0.377,9,0.94,804.56,537.18
TER_143,2015-08-31,2015,8,2,3,6,10,1,0.221,9,0.896,804.56,501.3
TER_143,2015-09-30,2015,9,2,3,6,12,4,0.179,9,0.88,804.56,549.23
TER_143,2015-10-31,2015,10,2,3,8,12,5,0.378,9,0.896,804.56,555.56
TER_143,2015-11-30,2015,11,2,3,8,10,12,0.264,9,0.94,804.56,647.54
TER_143,2015-12-31,2015,12,2,3,7,8,5,0.192,9,1.0,804.56,598.38
TER_143,2016-01-31,2016,1,2,3,8,13,4,0.621,9,1.06,804.56,553.05
TER_143,2016-02-29,2016,2,2,3,7,10,5,0.355,9,1.104,804.56,521.75
TER_143,2016-03-31,2016,3,2,3,5,11,2,0.199,9,1.12,804.56,611.43
TER_143,2016-04-30,2016,4,2,3,7,9,3,0.501,9,1.104,804.56,506.54
TER_143,2016-05-31,2016,5,2,3,11,16,6,0.423,9,1.06,804.56,583.05
TER_143,2016-06-30,2016,6,2,3,11,17,2,0.327,9,1.0,804.56,663.04
TER_143,2016-07-31,2016,7,2,3,11,16,7,0.706,9,0.94,804.56,584.24
TER_143,2016-08-31,2016,8,2,3,8,9,3,0.322,9,0.896,804.56,547.78
TER_143,2016-09-30,2016,9,2,3,2,4,1,0.207,9,0.88,804.56,426.77
TER_143,2016-10-31,2016,10,2,3,9,13,1,0.294,9,0.896,804.56,609.38
TER_143,2016-11-30,2016,11,2,3,6,8,4,0.441,9,0.94,804.56,474.52
TER_143,2016-12-31,2016,12,2,3,7,12,3,0.605,9,1.0,804.56,516.76
TER_143,2017-01-31,2017,1,2,3,5,7,1,0.158,9,1.06,804.56,584.83
TER_143,2017-02-28,2017,2,2,3,4,7,1,0.344,9,1.104,804.56,563.26
TER_143,2017-03-31,2017,3,2,3,9,13,2,0.85,9,1.12,804.56,476.47
TER_143,2017-04-30,2017,4,2,3,13,21,8,0.286,9,1.104,804.56,826.26
TER_143,2017-05-31,2017,5,2,3,8,11,8,0.282,9,1.06,804.56,596.36
TER_143,2017-06-30,2017,6,2,3,7,10,4,0.1,9,1.0,804.56,660.1
TER_143,2017-07-31,2017,7,2,3,7,6,2,0.599,9,0.94,804.56,460.15
TER_143,2017-08-31,2017,8,2,3,7,8,6,0.422,9,0.896,804.56,496.53
TER_143,2017-09-30,2017,9,2,3,9,16,4,0.396,9,0.88,804.56,574.48
TER_143,2017-10-31,2017,10,2,3,4,1,5,0.467,9,0.896,804.56,395.44
TER_143,2017-11-30,2017,11,2,3,11,13,4,0.467,9,0.94,804.56,618.96
TER_143,2017-12-31,2017,12,2,3,4,5,3,0.704,9,1.0,804.56,298.74
TER_143,2018-01-31,2018,1,2,3,6,9,5,0.543,9,1.06,804.56,490.07
TER_143,2018-02-28,2018,2,2,3,8,11,7,0.202,9,1.104,804.56,687.55
TER_143,2018-03-31,2018,3,2,3,5,7,1,0.398,9,1.12,804.56,464.25
TER_143,2018-04-30,2018,4,2,3,9,14,3,0.719,9,1.104,804.56,540.24
TER_143,2018-05-31,2018,5,2,3,7,12,4,0.226,9,1.06,804.56,600.98
TER_143,2018-06-30,2018,6,2,3,6,11,6,0.445,9,1.0,804.56,518.98
TER_143,2018-07-31,2018,7,2,3,13,18,5,0.381,9,0.94,804.56,717.5
TER_143,2018-08-31,2018,8,2,3,7,9,5,0.165,9,0.896,804.56,617.21
TER_143,2018-09-30,2018,9,2,3,2,3,1,0.396,9,0.88,804.56,378.53
TER_143,2018-10-31,2018,10,2,3,10,15,6,0.106,9,0.896,804.56,725.31
TER_143,2018-11-30,2018,11,2,3,3,9,1,0.179,9,0.94,804.56,534.41
TER_143,2018-12-31,2018,12,2,3,16,23,8,0.315,9,1.0,804.56,796.52
TER_143,2019-01-31,2019,1,2,3,5,8,3,0.355,9,1.06,804.56,464.1
TER_143,2019-02-28,2019,2,2,3,6,10,3,0.462,9,1.104,804.56,512.11
TER_143,2019-03-31,2019,3,2,3,7,12,2,0.784,9,1.12,804.56,435.86
TER_143,2019-04-30,2019,4,2,3,7,11,6,0.425,9,1.104,804.56,581.61
TER_143,2019-05-31,2019,5,2,3,6,5,3,0.1,9,1.06,804.56,606.08
TER_143,2019-06-30,2019,6,2,3,8,9,5,0.377,9,1.0,804.56,635.78
TER_143,2019-07-31,2019,7,2,3,6,9,0,0.398,9,0.94,804.56,554.03
TER_143,2019-08-31,2019,8,2,3,8,15,1,0.322,9,0.896,804.56,653.76
TER_143,2019-09-30,2019,9,2,3,4,6,0,0.71,9,0.88,804.56,360.15
TER_143,2019-10-31,2019,10,2,3,4,3,3,0.46,9,0.896,804.56,407.8
TER_144,2014-01-31,2014,1,1,6,4,7,2,0.1,7,1.06,1011.63,647.94
TER_144,2014-02-28,2014,2,1,6,14,22,8,0.191,7,1.104,1011.63,944.29
TER_144,2014-03-31,2014,3,1,6,9,11,6,0.515,7,1.12,1011.63,686.26
TER_144,2014-04-30,2014,4,1,6,5,8,8,0.444,7,1.104,1011.63,604.45
TER_144,2014-05-31,2014,5,1,6,6,9,2,0.544,7,1.06,1011.63,593.24
TER_144,2014-06-30,2014,6,1,6,10,13,5,0.799,7,1.0,1011.63,600.48
TER_144,2014-07-31,2014,7,1,6,11,16,5,0.1,7,0.94,1011.63,813.92
TER_144,2014-08-31,2014,8,1,6,2,2,3,0.523,7,0.896,1011.63,437.48
TER_144,2014-09-30,2014,9,1,6,9,12,5,0.675,7,0.88,1011.63,595.61
TER_144,2014-10-31,2014,10,1,6,4,8,1,0.372,7,0.896,1011.63,562.2
TER_144,2014-11-30,2014,11,1,6,7,11,5,0.489,7,0.94,1011.63,646.22
TER_144,2014-12-31,2014,12,1,6,10,16,10,0.193,7,1.0,1011.63,831.56
TER_144,2015-01-31,2015,1,1,6,9,9,5,0.225,7,1.06,1011.63,718.32
TER_144,2015-02-28,2015,2,1,6,5,7,4,0.224,7,1.104,1011.63,638.11
TER_144,2015-03-31,2015,3,1,6,9,13,5,0.359,7,1.12,1011.63,692.81
TER_144,2015-04-30,2015,4,1,6,7,10,4,0.506,7,1.104,1011.63,586.89
TER_144,2015-05-31,2015,5,1,6,12,18,10,0.576,7,1.06,1011.63,738.12
TER_144,2015-06-30,2015,6,1,6,8,9,2,0.356,7,1.0,1011.63,651.46
TER_144,2015-07-31,2015,7,1,6,8,15,7,0.181,7,0.94,1011.63,771.06
TER_144,2015-08-31,2015,8,1,6,10,14,1,0.589,7,0.896,1011.63,598.02
TER_144,2015-09-30,2015,9,1,6,11,15,10,0.356,7,0.88,1011.63,754.95
TER_144,2015-10-31,2015,10,1,6,5,7,3,0.421,7,0.896,1011.63,569.26
TER_144,2015-11-30,2015,11,1,6,13,18,7,0.584,7,0.94,1011.63,756.83
TER_144,2015-12-31,2015,12,1,6,5,6,4,0.448,7,1.0,1011.63,514.69
TER_144,2016-01-31,2016,1,1,6,5,7,2,0.53,7,1.06,1011.63,506.09
TER_144,2016-02-29,2016,2,1,6,9,14,7,0.339,7,1.104,1011.63,693.01
TER_144,2016-03-31,2016,3,1,6,11,12,8,0.225,7,1.12,1011.63,825.83
TER_144,2016-04-30,2016,4,1,6,11,16,2,0.608,7,1.104,1011.63,640.37
TER_144,2016-05-31,2016,5,1,6,13,24,16,0.491,7,1.06,1011.63,903.76
TER_144,2016-06-30,2016,6,1,6,6,5,6,0.198,7,1.0,1011.63,583.31
TER_144,2016-07-31,2016,7,1,6,12,15,5,0.41,7,0.94,1011.63,710.78
TER_144,2016-08-31,2016,8,1,6,5,7,4,0.182,7,0.896,1011.63,654.35
TER_144,2016-09-30,2016,9,1,6,14,22,16,0.37,7,0.88,1011.63,896.02
TER_144,2016-10-31,2016,10,1,6,13,21,8,0.431,7,0.896,1011.63,830.32
TER_144,2016-11-30,2016,11,1,6,10,13,5,0.306,7,0.94,1011.63,742.01
TER_144,2016-12-31,2016,12,1,6,12,16,11,0.1,7,1.0,1011.63,887.73
TER_144,2017-01-31,2017,1,1,6,16,26,11,0.164,7,1.06,1011.63,1060.0
TER_144,2017-02-28,2017,2,1,6,6,9,5,0.1,7,1.104,1011.63,660.19
TER_144,2017-03-31,2017,3,1,6,12,12,7,0.183,7,1.12,1011.63,839.45
TER_144,2017-04-30,2017,4,1,6,11,19,5,0.591,7,1.104,1011.63,773.08
TER_144,2017-05-31,2017,5,1,6,9,10,5,0.378,7,1.06,1011.63,684.73
TER_144,2017-06-30,2017,6,1,6,11,18,4,0.363,7,1.0,1011.63,713.75
TER_144,2017-07-31,2017,7,1,6,7,8,7,0.258,7,0.94,1011.63,691.61
TER_144,2017-08-31,2017,8,1,6,11,16,7,0.1,7,0.896,1011.63,872.96
TER_144,2017-09-30,2017,9,1,6,12,17,11,0.767,7,0.88,1011.63,642.41
TER_144,2017-10-31,2017,10,1,6,8,11,2,0.1,7,0.896,1011.63,687.52
TER_144,2017-11-30,2017,11,1,6,8,10,6,0.625,7,0.94,1011.63,602.05
TER_144,2017-12-31,2017,12,1,6,10,14,7,0.249,7,1.0,1011.63,765.41
TER_144,2018-01-31,2018,1,1,6,7,10,7,0.579,7,1.06,1011.63,636.71
TER_144,2018-02-28,2018,2,1,6,11,22,12,0.5,7,1.104,1011.63,793.9
TER_144,2018-03-31,2018,3,1,6,3,0,1,0.1,7,1.12,1011.63,535.45
TER_144,2018-04-30,2018,4,1,6,5,4,5,0.605,7,1.104,1011.63,533.52
TER_144,2018-05-31,2018,5,1,6,5,7,1,0.221,7,1.06,1011.63,613.57
TER_144,2018-06-30,2018,6,1,6,9,9,9,0.723,7,1.0,1011.63,611.81
TER_144,2018-07-31,2018,7,1,6,7,14,7,0.243,7,0.94,1011.63,652.57
TER_144,2018-08-31,2018,8,1,6,10,14,4,0.661,7,0.896,1011.63,607.16
TER_144,2018-09-30,2018,9,1,6,10,12,4,0.575,7,0.88,1011.63,578.16
TER_144,2018-10-31,2018,10,1,6,4,9,1,0.43,7,0.896,1011.63,540.04
TER_144,2018-11-30,2018,11,1,6,10,14,2,0.715,7,0.94,1011.63,636.75
TER_144,2018-12-31,2018,12,1,6,6,9,6,0.46,7,1.0,1011.63,644.7
TER_144,2019-01-31,2019,1,1,6,12,16,6,0.151,7,1.06,1011.63,862.1
TER_144,2019-02-28,2019,2,1,6,5,4,3,0.607,7,1.104,1011.63,525.03
TER_144,2019-03-31,2019,3,1,6,11,18,7,0.739,7,1.12,1011.63,720.05
TER_144,2019-04-30,2019,4,1,6,7,10,4,0.484,7,1.104,1011.63,620.32
TER_144,2019-05-31,2019,5,1,6,7,8,8,0.645,7,1.06,1011.63,528.36
TER_144,2019-06-30,2019,6,1,6,7,9,3,0.337,7,1.0,1011.63,662.91
TER_144,2019-07-31,2019,7,1,6,4,2,1,0.396,7,0.94,1011.63,481.04
TER_144,2019-08-31,2019,8,1,6,5,8,4,0.117,7,0.896,1011.63,673.54
TER_144,2019-09-30,2019,9,1,6,10,14,6,0.661,7,0.88,1011.63,593.73
TER_144,2019-10-31,2019,10,1,6,9,13,6,0.121,7,0.896,1011.63,732.83
TER_145,2014-01-31,2014,1,2,6,6,6,6,0.425,7,1.06,684.07,474.38
TER_145,2014-02-28,2014,2,2,6,10,14,3,0.39,7,1.104,684.07,590.29
TER_145,2014-03-31,2014,3,2,6,7,12,7,0.211,7,1.12,684.07,595.76
TER_145,2014-04-30,2014,4,2,6,8,12,2,0.448,7,1.104,684.07,515.96
TER_145,2014-05-31,2014,5,2,6,5,8,4,0.3,7,1.06,684.07,521.89
TER_145,2014-06-30,2014,6,2,6,5,6,0,0.1,7,1.0,684.07,531.07
TER_145,2014-07-31,2014,7,2,6,8,15,5,0.346,7,0.94,684.07,551.61
TER_145,2014-08-31,2014,8,2,6,7,10,5,0.371,7,0.896,684.07,548.3
TER_145,2014-09-30,2014,9,2,6,9,15,5,0.295,7,0.88,684.07,627.89
TER_145,2014-10-31,2014,10,2,6,3,5,0,0.416,7,0.896,684.07,324.25
TER_145,2014-11-30,2014,11,2,6,8,13,7,0.675,7,0.94,684.07,499.27
TER_145,2014-12-31,2014,12,2,6,11,18,3,0.475,7,1.0,684.07,582.08
TER_145,2015-01-31,2015,1,2,6,8,9,6,0.467,7,1.06,684.07,509.98
TER_145,2015-02-28,2015,2,2,6,13,19,8,0.607,7,1.104,684.07,634.71
TER_145,2015-03-31,2015,3,2,6,6,7,5,0.79,7,1.12,684.07,345.79
TER_145,2015-04-30,2015,4,2,6,12,17,9,0.835,7,1.104,684.07,537.38
TER_145,2015-05-31,2015,5,2,6,5,7,3,0.532,7,1.06,684.07,414.83
TER_145,2015-06-30,2015,6,2,6,7,5,4,0.117,7,1.0,684.07,556.18
TER_145,2015-07-31,2015,7,2,6,9,12,3,0.597,7,0.94,684.07,507.95
TER_145,2015-08-31,2015,8,2,6,12,19,5,0.41,7,0.896,684.07,594.81
TER_145,2015-09-30,2015,9,2,6,10,16,4,0.404,7,0.88,684.07,608.52
TER_145,2015-10-31,2015,10,2,6,10,12,4,0.1,7,0.896,684.07,662.48
TER_145,2015-11-30,2015,11,2,6,10,13,1,0.487,7,0.94,684.07,539.81
TER_145,2015-12-31,2015,12,2,6,7,13,7,0.628,7,1.0,684.07,469.12
TER_145,2016-01-31,2016,1,2,6,7,11,4,0.558,7,1.06,684.07,481.99
TER_145,2016-02-29,2016,2,2,6,9,15,5,0.518,7,1.104,684.07,553.69
TER_145,2016-03-31,2016,3,2,6,13,16,4,0.352,7,1.12,684.07,643.02
TER_145,2016-04-30,2016,4,2,6,8,12,3,0.698,7,1.104,684.07,421.34
TER_145,2016-05-31,2016,5,2,6,8,10,2,0.466,7,1.06,684.07,459.08
TER_145,2016-06-30,2016,6,2,6,11,17,7,0.709,7,1.0,684.07,565.11
TER_145,2016-07-31,2016,7,2,6,5,6,3,0.255,7,0.94,684.07,484.36
TER_145,2016-08-31,2016,8,2,6,9,16,5,0.771,7,0.896,684.07,526.32
TER_145,2016-09-30,2016,9,2,6,7,11,5,0.521,7,0.88,684.07,449.25
TER_145,2016-10-31,2016,10,2,6,14,23,5,0.248,7,0.896,684.07,722.07
TER_145,2016-11-30,2016,11,2,6,11,18,15,0.701,7,0.94,684.07,638.93
TER_145,2016-12-31,2016,12,2,6,6,5,5,0.303,7,1.0,684.07,455.83
TER_145,2017-01-31,2017,1,2,6,9,9,6,0.422,7,1.06,684.07,546.91
TER_145,2017-02-28,2017,2,2,6,10,13,3,0.676,7,1.104,684.07,555.27
TER_145,2017-03-31,2017,3,2,6,8,16,9,0.397,7,1.12,684.07,601.47
TER_145,2017-04-30,2017,4,2,6,14,18,11,0.342,7,1.104,684.07,733.76
TER_145,2017-05-31,2017,5,2,6,4,5,4,0.259,7,1.06,684.07,477.06
TER_145,2017-06-30,2017,6,2,6,4,8,3,0.304,7,1.0,684.07,553.09
TER_145,2017-07-31,2017,7,2,6,9,14,12,0.85,7,0.94,684.07,481.41
TER_145,2017-08-31,2017,8,2,6,10,15,7,0.11,7,0.896,684.07,624.14
TER_145,2017-09-30,2017,9,2,6,7,8,6,0.118,7,0.88,684.07,627.22
TER_145,2017-10-31,2017,10,2,6,5,5,4,0.507,7,0.896,684.07,450.02
TER_145,2017-11-30,2017,11,2,6,6,10,1,0.216,7,0.94,684.07,525.61
TER_145,2017-12-31,2017,12,2,6,10,13,4,0.195,7,1.0,684.07,643.73
TER_145,2018-01-31,2018,1,2,6,8,11,6,0.407,7,1.06,684.07,546.34
TER_145,2018-02-28,2018,2,2,6,7,9,4,0.1,7,1.104,684.07,528.51
TER_145,2018-03-31,2018,3,2,6,6,11,1,0.452,7,1.12,684.07,496.67
TER_145,2018-04-30,2018,4,2,6,10,14,8,0.419,7,1.104,684.07,608.87
TER_145,2018-05-31,2018,5,2,6,7,12,8,0.553,7,1.06,684.07,504.93
TER_145,2018-06-30,2018,6,2,6,11,16,4,0.703,7,1.0,684.07,523.23
TER_145,2018-07-31,2018,7,2,6,9,15,5,0.474,7,0.94,684.07,545.68
TER_145,2018-08-31,2018,8,2,6,12,11,3,0.66,7,0.896,684.07,495.48
TER_145,2018-09-30,2018,9,2,6,5,4,3,0.173,7,0.88,684.07,494.56
TER_145,2018-10-31,2018,10,2,6,10,10,5,0.115,7,0.896,684.07,598.43
TER_145,2018-11-30,2018,11,2,6,16,23,9,0.263,7,0.94,684.07,816.66
TER_145,2018-12-31,2018,12,2,6,10,14,7,0.582,7,1.0,684.07,500.99
TER_145,2019-01-31,2019,1,2,6,8,14,6,0.485,7,1.06,684.07,512.53
TER_145,2019-02-28,2019,2,2,6,10,16,6,0.39,7,1.104,684.07,596.79
TER_145,2019-03-31,2019,3,2,6,11,21,9,0.499,7,1.12,684.07,651.19
TER_145,2019-04-30,2019,4,2,6,9,14,7,0.552,7,1.104,684.07,548.74
TER_145,2019-05-31,2019,5,2,6,11,18,5,0.419,7,1.06,684.07,593.87
TER_145,2019-06-30,2019,6,2,6,6,7,3,0.252,7,1.0,684.07,546.16
TER_145,2019-07-31,2019,7,2,6,13,18,6,0.601,7,0.94,684.07,610.93
TER_145,2019-08-31,2019,8,2,6,7,11,2,0.322,7,0.896,684.07,546.34
TER_145,2019-09-30,2019,9,2,6,7,6,5,0.31,7,0.88,684.07,484.4
TER_145,2019-10-31,2019,10,2,6,9,15,2,0.699,7,0.896,684.07,479.52
TER_146,2014-01-31,2014,1,3,5,12,18,11,0.358,6,1.06,490.83,585.81
TER_146,2014-02-28,2014,2,3,5,6,7,0,0.382,6,1.104,490.83,386.37
TER_146,2014-03-31,2014,3,3,5,9,14,6,0.16,6,1.12,490.83,504.16
TER_146,2014-04-30,2014,4,3,5,7,10,6,0.237,6,1.104,490.83,538.06
TER_146,2014-05-31,2014,5,3,5,10,17,9,0.1,6,1.06,490.83,585.97
TER_146,2014-06-30,2014,6,3,5,7,7,2,0.328,6,1.0,490.83,366.42
TER_146,2014-07-31,2014,7,3,5,10,18,3,0.182,6,0.94,490.83,546.06
TER_146,2014-08-31,2014,8,3,5,5,5,3,0.1,6,0.896,490.83,437.29
TER_146,2014-09-30,2014,9,3,5,11,16,6,0.587,6,0.88,490.83,411.88
TER_146,2014-10-31,2014,10,3,5,10,16,4,0.385,6,0.896,490.83,458.5
TER_146,2014-11-30,2014,11,3,5,5,8,3,0.562,6,0.94,490.83,291.37
TER_146,2014-12-31,2014,12,3,5,6,12,9,0.352,6,1.0,490.83,392.62
TER_146,2015-01-31,2015,1,3,5,11,16,1,0.576,6,1.06,490.83,386.44
TER_146,2015-02-28,2015,2,3,5,8,12,5,0.46,6,1.104,490.83,352.79
TER_146,2015-03-31,2015,3,3,5,6,12,3,0.179,6,1.12,490.83,473.48
TER_146,2015-04-30,2015,4,3,5,5,7,2,0.85,6,1.104,490.83,216.15
TER_146,2015-05-31,2015,5,3,5,3,5,2,0.342,6,1.06,490.83,332.0
TER_146,2015-06-30,2015,6,3,5,6,4,2,0.1,6,1.0,490.83,389.68
TER_146,2015-07-31,2015,7,3,5,11,17,7,0.299,6,0.94,490.83,560.93
TER_146,2015-08-31,2015,8,3,5,9,13,6,0.27,6,0.896,490.83,546.58
TER_146,2015-09-30,2015,9,3,5,7,9,7,0.263,6,0.88,490.83,478.64
TER_146,2015-10-31,2015,10,3,5,6,9,3,0.74,6,0.896,490.83,206.72
TER_146,2015-11-30,2015,11,3,5,10,17,6,0.768,6,0.94,490.83,425.64
TER_146,2015-12-31,2015,12,3,5,10,14,4,0.185,6,1.0,490.83,550.39
TER_146,2016-01-31,2016,1,3,5,5,7,4,0.201,6,1.06,490.83,420.34
TER_146,2016-02-29,2016,2,3,5,3,5,4,0.72,6,1.104,490.83,234.14
TER_146,2016-03-31,2016,3,3,5,8,14,5,0.433,6,1.12,490.83,453.28
TER_146,2016-04-30,2016,4,3,5,10,14,3,0.136,6,1.104,490.83,607.12
TER_146,2016-05-31,2016,5,3,5,8,10,3,0.317,6,1.06,490.83,453.15
TER_146,2016-06-30,2016,6,3,5,9,14,6,0.602,6,1.0,490.83,460.03
TER_146,2016-07-31,2016,7,3,5,8,14,8,0.725,6,0.94,490.83,400.04
TER_146,2016-08-31,2016,8,3,5,5,8,4,0.241,6,0.896,490.83,341.07
TER_146,2016-09-30,2016,9,3,5,5,6,3,0.785,6,0.88,490.83,191.0
TER_146,2016-10-31,2016,10,3,5,5,7,4,0.255,6,0.896,490.83,417.96
TER_146,2016-11-30,2016,11,3,5,12,19,6,0.204,6,0.94,490.83,661.46
TER_146,2016-12-31,2016,12,3,5,4,4,0,0.1,6,1.0,490.83,397.68
TER_146,2017-01-31,2017,1,3,5,6,8,1,0.54,6,1.06,490.83,325.93
TER_146,2017-02-28,2017,2,3,5,4,4,1,0.431,6,1.104,490.83,285.57
TER_146,2017-03-31,2017,3,3,5,10,14,7,0.45,6,1.12,490.83,453.98
TER_146,2017-04-30,2017,4,3,5,7,10,5,0.586,6,1.104,490.83,375.37
TER_146,2017-05-31,2017,5,3,5,4,5,1,0.287,6,1.06,490.83,357.67
TER_146,2017-06-30,2017,6,3,5,4,5,2,0.299,6,1.0,490.83,356.97
TER_146,2017-07-31,2017,7,3,5,3,2,6,0.512,6,0.94,490.83,298.21
TER_146,2017-08-31,2017,8,3,5,9,13,6,0.275,6,0.896,490.83,470.15
TER_146,2017-09-30,2017,9,3,5,10,17,7,0.711,6,0.88,490.83,445.01
TER_146,2017-10-31,2017,10,3,5,7,9,8,0.378,6,0.896,490.83,400.98
TER_146,2017-11-30,2017,11,3,5,12,18,8,0.307,6,0.94,490.83,596.21
TER_146,2017-12-31,2017,12,3,5,9,15,3,0.582,6,1.0,490.83,437.32
TER_146,2018-01-31,2018,1,3,5,6,7,5,0.451,6,1.06,490.83,391.8
TER_146,2018-02-28,2018,2,3,5,9,14,6,0.669,6,1.104,490.83,357.65
TER_146,2018-03-31,2018,3,3,5,10,18,3,0.1,6,1.12,490.83,623.88
TER_146,2018-04-30,2018,4,3,5,9,12,5,0.478,6,1.104,490.83,427.06
TER_146,2018-05-31,2018,5,3,5,10,16,9,0.137,6,1.06,490.83,570.84
TER_146,2018-06-30,2018,6,3,5,10,16,5,0.45,6,1.0,490.83,527.84
TER_146,2018-07-31,2018,7,3,5,9,12,7,0.516,6,0.94,490.83,460.36
TER_146,2018-08-31,2018,8,3,5,5,9,3,0.187,6,0.896,490.83,392.53
TER_146,2018-09-30,2018,9,3,5,8,15,4,0.431,6,0.88,490.83,452.53
TER_146,2018-10-31,2018,10,3,5,15,27,9,0.462,6,0.896,490.83,614.08
TER_146,2018-11-30,2018,11,3,5,10,15,4,0.712,6,0.94,490.83,364.87
TER_146,2018-12-31,2018,12,3,5,12,17,4,0.113,6,1.0,490.83,629.03
TER_146,2019-01-31,2019,1,3,5,8,12,3,0.425,6,1.06,490.83,419.91
TER_146,2019-02-28,2019,2,3,5,9,11,8,0.321,6,1.104,490.83,498.72
TER_146,2019-03-31,2019,3,3,5,14,21,1,0.499,6,1.12,490.83,522.0
TER_146,2019-04-30,2019,4,3,5,6,9,4,0.189,6,1.104,490.83,446.15
TER_146,2019-05-31,2019,5,3,5,12,13,8,0.243,6,1.06,490.83,579.42
TER_146,2019-06-30,2019,6,3,5,8,13,6,0.4,6,1.0,490.83,434.49
TER_146,2019-07-31,2019,7,3,5,10,16,6,0.189,6,0.94,490.83,543.62
TER_146,2019-08-31,2019,8,3,5,6,6,3,0.789,6,0.896,490.83,195.95
TER_146,2019-09-30,2019,9,3,5,8,11,2,0.1,6,0.88,490.83,529.96
TER_146,2019-10-31,2019,10,3,5,11,15,7,0.154,6,0.896,490.83,574.28
